Time,Frame,nose_dist,body_dist,freezing,darting,Known,Novel
163.47,2452,9.815606138799492e-05,3.99657210093439e-05,0,0,0,0
163.53,2453,0.0013017547692736,9.526039247671796e-05,0,0,0,0
163.6,2454,0.0063077404778853,0.0004218928094902,0,0,0,0
163.67,2455,0.0080073208090573,0.0002851768146444,0,0,0,1
163.73,2456,0.0057841551828101,0.0013656085048243,0,0,0,1
163.8,2457,0.0072356156634983,0.0027079442592529,0,0,0,1
163.87,2458,0.0040439416521029,0.0017769475062663,0,0,0,1
163.93,2459,0.0007030285740734,0.0009815614504683,0,0,0,1
164.0,2460,0.0027232599781155,0.0005039208428216,0,0,0,1
164.07,2461,0.0095910326804055,0.0018317846032135,0,0,0,1
164.13,2462,0.0165253926334733,0.0015852263602568,0,0,0,0
164.2,2463,0.0168586351577137,0.0014685367925915,0,0,0,0
164.27,2464,0.0167134633851653,0.0023123157013142,0,0,0,0
164.33,2465,0.0162125809005863,0.0065577459890089,0,0,0,0
164.4,2466,0.0174697428071481,0.0138300859702066,0,0,0,0
164.47,2467,0.0169008755700537,0.0165833806354744,0,0,0,0
164.53,2468,0.0203065776347652,0.0196852186579267,0,0,0,0
164.6,2469,0.0214291814392467,0.0214928864021122,0,0,0,0
164.67,2470,0.0185239800920564,0.0193041049959428,0,0,0,0
164.73,2471,0.0141423542935285,0.0142677732610586,0,0,0,0
164.8,2472,0.007034051986945,0.0095453244878901,0,0,0,0
164.87,2473,0.0042057440539881,0.005793676283352,0,0,0,0
164.93,2474,0.014253668340357,0.0064215880511969,0,0,0,0
165.0,2475,0.0122144318982654,0.0062235204385046,0,0,0,0
165.07,2476,0.0078326270297671,0.0035622896155294,0,0,0,0
165.13,2477,0.004825445574982,0.0009941503430467,0,0,0,0
165.2,2478,0.0053339397669968,0.0001201222257994,0,0,0,0
165.27,2479,0.0086857152204659,0.0012180101508958,0,0,0,0
165.33,2480,0.0073680712699372,0.00294019129878,0,0,0,0
165.4,2481,0.003494041392208,0.0019947428740537,0,0,0,0
165.47,2482,0.0024060162184041,0.0016052212288683,0,0,0,0
165.53,2483,0.0057675997024082,0.0006768202925628,0,0,0,0
165.6,2484,0.0082974074407319,0.0002436666292253,0,0,0,0
165.67,2485,0.0077054013530456,0.0014059776324523,0,0,0,0
165.73,2486,0.0051988426412954,0.0010061187981947,0,0,0,0
165.8,2487,0.0033429648906425,0.0003934172612633,0,0,0,0
165.87,2488,0.004700489533963,0.0002020202018911,0,0,0,0
165.93,2489,0.0064658128150077,0.0004177495638403,0,0,0,0
166.0,2490,0.0055393182167083,0.0006790441645766,0,0,0,0
166.07,2491,0.0029416386259927,0.000790155430602,0,0,0,0
166.13,2492,0.0038734052116255,0.000867786320132,0,0,0,0
166.2,2493,0.0050324987500079,0.0008388680036366,0,0,0,0
166.27,2494,0.0053514937440564,0.0011470700500381,0,0,0,0
166.33,2495,0.0049761544517105,0.0006690633088811,0,0,0,0
166.4,2496,0.0048408329885376,0.0010801231231468,0,0,0,0
166.47,2497,0.0046893173683086,0.0017041397657832,0,0,0,0
166.53,2498,0.0048084926677227,0.0017854940577646,0,0,0,0
166.6,2499,0.0047705744654743,0.0007831273493334,0,0,0,0
166.67,2500,0.0011525040233412,0.0003621994463562,0,0,0,0
166.73,2501,0.0010235281929774,0.0003472328634588,0,0,0,0
166.8,2502,0.0023687058271651,0.0003512582042933,0,0,0,0
166.87,2503,0.0016583876158084,0.0003224944847006,0,0,0,0
166.93,2504,0.000257861717461,0.0001305033955075,0,0,0,0
167.0,2505,0.0007138920122918,0.0001924480231275,0,0,0,0
167.07,2506,0.0009591616525098,0.0006746240181418,0,0,0,0
167.13,2507,0.0003306168954104,0.0004919965989455,0,0,0,0
167.2,2508,0.0030284481845479,0.0004871626625357,0,0,0,0
167.27,2509,0.0046640744058037,0.0011385487846023,0,0,0,0
167.33,2510,0.0041823475032744,0.0039129403619723,0,0,0,0
167.4,2511,0.0088282220759737,0.0087129887952678,0,0,0,0
167.47,2512,0.0108181728727025,0.010695928717467,0,0,0,0
167.53,2513,0.008940889903464,0.0097092157438001,0,0,0,0
167.6,2514,0.0067720388441008,0.0066989019888101,0,0,0,0
167.67,2515,0.0044305116988626,0.0028251989300926,0,0,0,0
167.73,2516,0.0015152490183284,0.000802559183193,0,0,0,0
167.8,2517,0.0030813102891777,0.0012262629563268,0,0,0,0
167.87,2518,0.0072413272416487,0.0021289645268815,0,0,0,0
167.93,2519,0.0110972937683478,0.0024362262539447,0,0,0,0
168.0,2520,0.0085514697422474,0.0020264518227255,0,0,0,0
168.07,2521,0.0059015936404532,0.0015613745690735,0,0,0,0
168.13,2522,0.0004166075260377,0.0008072106990127,0,0,0,0
168.2,2523,0.0051719960238422,0.0003712890103726,0,0,0,0
168.27,2524,0.0085360003870617,0.0001581307343606,0,0,0,0
168.33,2525,0.0083085858643993,0.0002688976425236,0,0,0,0
168.4,2526,0.0067189890343888,0.000290712637605,0,0,0,0
168.47,2527,0.0061194225593779,0.0006741182859683,0,0,0,0
168.53,2528,0.000956024925767,0.0007428979800521,0,0,0,0
168.6,2529,0.0013489084208389,0.0009814013271456,0,0,0,0
168.67,2530,0.000189750817483,0.000401990813267,0,0,0,0
168.73,2531,0.0017368500464735,0.0002356028497967,0,0,0,0
168.8,2532,0.0055708422849157,0.0005657105892157,0,0,0,0
